"STATION","DATE","MAX","MIN","TEMP"
"15421099999","2014-09-05","  82.4","  66.2","  73.4"
"15421099999","2014-09-06","  78.8","  62.6","  71.6"
"15421099999","2014-09-07","  82.4","  59.0","  68.8"
"15421099999","2014-09-08","  86.0","  57.2","  69.7"
"15421099999","2014-09-09","  85.6","  55.4","  69.5"
"15421099999","2014-09-10","  84.2","  55.4","  67.9"
"15421099999","2014-09-11","  86.2","  57.0","  70.0"
"15421099999","2014-09-12","  82.4","  55.2","  69.3"
"15421099999","2014-09-13","  82.4","  60.3","  69.5"
"15421099999","2014-09-14","  82.6","  54.3","  69.1"
"15421099999","2014-09-15","  80.8","  55.6","  68.0"
"15421099999","2014-09-16","  73.4","  51.8","  64.5"
"15421099999","2014-09-17","  73.8","  50.0","  63.2"
"15421099999","2014-09-18","  75.2","  51.8","  63.8"
"15421099999","2014-09-19","  75.2","  44.8","  60.3"
"15421099999","2014-09-20","  77.4","  44.2","  63.1"
"15421099999","2014-09-21","  78.8","  59.0","  67.4"
"15421099999","2014-09-22","  81.3","  55.4","  67.7"
"15421099999","2014-09-23","  69.4","  48.2","  54.1"
"15421099999","2014-09-24","  68.5","  44.6","  55.3"
"15421099999","2014-09-25","  69.8","  39.2","  54.1"
"15421099999","2014-09-26","  57.2","  47.8","  52.9"
"15421099999","2014-09-27","  66.2","  46.4","  55.0"
"15421099999","2014-09-28","  69.8","  42.8","  55.9"
"15421099999","2014-09-29","  70.3","  44.4","  56.3"
"15421099999","2014-09-30","  77.0","  44.6","  59.5"
"15421099999","2014-10-01","  77.0","  46.6","  62.8"
"15421099999","2014-10-02","  65.5","  55.4","  59.9"
"15421099999","2014-10-03","  64.0","  50.0","  56.4"
"15421099999","2014-10-04","  64.4","  41.0","  53.2"
"15421099999","2014-10-05","  66.2","  37.4","  51.2"
"15421099999","2014-10-06","  66.6","  40.8","  55.4"
"15421099999","2014-10-07","  60.6","  51.3","  53.9"
"15421099999","2014-10-08","  57.2","  51.4","  54.4"
"15421099999","2014-10-09","  66.2","  48.9","  58.2"
"15421099999","2014-10-10","  68.0","  50.0","  57.7"
"15421099999","2014-10-11","  69.8","  44.1","  55.2"
"15421099999","2014-10-12","  68.0","  42.3","  53.9"
"15421099999","2014-10-13","  69.8","  45.5","  56.3"
"15421099999","2014-10-14","  72.7","  43.5","  58.7"
"15421099999","2014-10-15","  77.0","  52.5","  62.6"
"15421099999","2014-10-16","  71.6","  57.2","  62.6"
"15421099999","2014-10-17","  74.1","  53.6","  62.0"
"15421099999","2014-10-18","  68.0","  46.4","  57.6"
"15421099999","2014-10-19","  60.8","  41.7","  49.6"
"15421099999","2014-10-20","  69.8","  40.8","  54.7"
"15421099999","2014-10-21","  77.0","  48.2","  59.7"
"15421099999","2014-10-22","  64.6","  47.7","  54.6"
"15421099999","2014-10-23","  59.4","  46.4","  51.8"
"15421099999","2014-10-24","  49.1","  35.6","  43.5"
"15421099999","2014-10-25","  39.2","  32.0","  35.2"
"15421099999","2014-10-26","  39.2","  32.0","  36.8"
"15421099999","2014-10-27","  48.2","  33.8","  40.7"
"15421099999","2014-10-28","  43.7","  37.2","  39.5"
"15421099999","2014-10-29","  48.2","  36.9","  42.9"
"15421099999","2014-10-30","  48.4","  42.8","  45.2"
"15421099999","2014-10-31","  54.3","  39.2","  45.9"
"15421099999","2014-11-01","  48.2","  33.8","  41.9"
"15421099999","2014-11-02","  50.9","  32.0","  40.4"
"15421099999","2014-11-03","  53.6","  29.1","  39.7"
"15421099999","2014-11-04","  51.8","  27.5","  38.5"
"15421099999","2014-11-05","  50.5","  27.7","  37.6"
"15421099999","2014-11-06","  52.3","  35.6","  41.4"
"15421099999","2014-11-07","  68.0","  39.2","  49.6"
"15421099999","2014-11-08","  53.6","  43.5","  49.0"
"15421099999","2014-11-09","  55.4","  48.2","  51.4"
"15421099999","2014-11-10","  59.0","  46.4","  51.5"
"15421099999","2014-11-11","  52.0","  46.4","  47.3"
"15421099999","2014-11-12","  57.7","  46.2","  52.5"
"15421099999","2014-11-13","  53.8","  50.0","  51.6"
"15421099999","2014-11-14","  52.5","  41.0","  45.5"
"15421099999","2014-11-15","  44.6","  41.0","  42.9"
"15421099999","2014-11-16","  45.0","  41.0","  43.3"
"15421099999","2014-11-17","  47.7","  43.9","  45.0"
"15421099999","2014-11-18","  45.9","  42.6","  43.3"
"15421099999","2014-11-19","  47.3","  42.1","  45.0"
"15421099999","2014-11-20","  46.6","  42.6","  44.7"
"15421099999","2014-11-21","  44.6","  37.4","  41.3"
"15421099999","2014-11-22","  41.0","  36.3","  39.3"
"15421099999","2014-11-23","  41.0","  36.1","  38.8"
"15421099999","2014-11-24","  39.4","  32.0","  36.0"
"15421099999","2014-11-25","  35.1","  28.8","  32.0"
"15421099999","2014-11-26","  31.3","  27.9","  28.6"
"15421099999","2014-11-27","  32.0","  28.4","  30.1"
"15421099999","2014-11-28","  32.0","  28.4","  29.8"
"15421099999","2014-11-29","  35.8","  29.1","  32.5"
"15421099999","2014-11-30","  31.8","  28.4","  29.8"
"15421099999","2014-12-01","  29.7","  26.6","  28.0"
"15421099999","2014-12-02","  35.6","  27.3","  31.1"
"15421099999","2014-12-03","  33.8","  31.8","  32.8"
"15421099999","2014-12-04","  32.2","  31.3","  32.0"
"15421099999","2014-12-05","  32.4","  30.9","  32.0"
"15421099999","2014-12-06","  35.6","  32.0","  33.6"
"15421099999","2014-12-07","  34.5","  31.6","  33.1"
"15421099999","2014-12-08","  35.6","  31.3","  33.1"
"15421099999","2014-12-09","  41.0","  33.3","  38.4"
"15421099999","2014-12-10","  39.2","  32.5","  36.7"
"15421099999","2014-12-11","  39.2","  32.0","  36.3"
"15421099999","2014-12-12","  48.2","  30.2","  35.7"
"15421099999","2014-12-13","  51.8","  26.6","  35.1"
"15421099999","2014-12-14","  40.3","  28.4","  31.0"
"15421099999","2014-12-15","  47.7","  28.4","  32.0"
"15421099999","2014-12-16","  37.4","  28.8","  32.8"
"15421099999","2014-12-17","  42.8","  30.2","  34.8"
"15421099999","2014-12-18","  39.4","  33.8","  36.3"
"15421099999","2014-12-19","  41.4","  32.0","  35.4"
"15421099999","2014-12-20","  54.1","  33.8","  40.2"
"15421099999","2014-12-21","  48.6","  30.2","  37.7"
"15421099999","2014-12-22","  42.8","  28.4","  35.6"
"15421099999","2014-12-23","  55.4","  37.4","  44.9"
"15421099999","2014-12-24","  61.7","  35.6","  46.4"
"15421099999","2014-12-25","  53.6","  32.0","  40.6"
"15421099999","2014-12-26","  43.2","  30.2","  35.8"
"15421099999","2014-12-27","  37.0","  32.0","  32.9"
"15421099999","2014-12-28","  32.7","  21.2","  29.2"
"15421099999","2014-12-29","  32.0","  24.8","  29.4"
"15421099999","2014-12-30","  23.0","   6.8","  18.0"
"15421099999","2014-12-31","  17.6","  -7.6","   5.1"
"15421099999","2015-01-01","  19.4","  -5.8","   7.1"
"15421099999","2015-01-02","  28.4","  19.4","  22.8"
"15421099999","2015-01-03","  36.3","  21.2","  29.3"
"15421099999","2015-01-04","  33.8","  23.0","  29.6"
"15421099999","2015-01-05","  40.3","  15.8","  25.5"
"15421099999","2015-01-06","  34.3","  18.7","  24.8"
"15421099999","2015-01-07","  23.0","  -0.4","  13.1"
"15421099999","2015-01-08","  18.9","  -2.9","   5.7"
"15421099999","2015-01-09","  37.4","   3.6","  20.0"
"15421099999","2015-01-10","  46.4","  26.2","  38.1"
"15421099999","2015-01-11","  51.8","  28.4","  39.7"
"15421099999","2015-01-12","  45.1","  17.6","  30.8"
"15421099999","2015-01-13","  41.7","  15.8","  29.4"
"15421099999","2015-01-14","  44.6","  17.6","  27.1"
"15421099999","2015-01-15","  34.2","  17.6","  27.0"
"15421099999","2015-01-16","  38.3","  18.7","  25.5"
"15421099999","2015-01-17","  30.2","  23.0","  27.2"
"15421099999","2015-01-18","  42.3","  23.0","  30.3"
"15421099999","2015-01-19","  49.6","  30.2","  36.0"
"15421099999","2015-01-20","  36.0","  25.9","  30.3"
"15421099999","2015-01-21","  35.8","  31.8","  33.3"
"15421099999","2015-01-22","  37.4","  33.6","  35.4"
"15421099999","2015-01-23","  42.8","  34.9","  39.6"
"15421099999","2015-01-24","  41.5","  33.8","  38.0"
"15421099999","2015-01-25","  37.4","  33.4","  35.2"
"15421099999","2015-01-26","  37.4","  34.9","  36.1"
"15421099999","2015-01-27","  39.2","  33.8","  36.8"
"15421099999","2015-01-28","  39.2","  32.0","  35.8"
"15421099999","2015-01-29","  40.8","  32.0","  36.1"
"15421099999","2015-01-30","  51.8","  27.5","  36.4"
"15421099999","2015-01-31","  54.1","  37.9","  47.6"
"15421099999","2015-02-01","  44.8","  34.5","  39.6"
"15421099999","2015-02-02","  44.1","  32.9","  37.4"
"15421099999","2015-02-03","  46.2","  28.4","  36.7"
"15421099999","2015-02-04","  43.7","  24.8","  34.8"
"15421099999","2015-02-05","  45.1","  31.6","  38.2"
"15421099999","2015-02-06","  41.2","  30.2","  33.0"
"15421099999","2015-02-07","  32.7","  24.8","  28.9"
"15421099999","2015-02-08","  33.8","  23.0","  28.7"
"15421099999","2015-02-09","  38.5","  24.8","  31.2"
"15421099999","2015-02-10","  34.3","  15.8","  26.5"
"15421099999","2015-02-11","  34.3","  15.8","  26.2"
"15421099999","2015-02-12","  41.0","  24.8","  31.5"
"15421099999","2015-02-13","  44.6","  21.2","  31.2"
"15421099999","2015-02-14","  44.6","  23.0","  32.7"
"15421099999","2015-02-15","  35.8","  28.9","  33.4"
"15421099999","2015-02-16","  35.2","  28.4","  32.2"
"15421099999","2015-02-17","  31.8","  21.2","  25.5"
"15421099999","2015-02-18","  35.6","  19.4","  26.1"
"15421099999","2015-02-19","  41.0","  21.2","  31.7"
"15421099999","2015-02-20","  46.4","  32.0","  38.2"
"15421099999","2015-02-21","  52.3","  30.2","  40.3"
"15421099999","2015-02-22","  53.1","  28.8","  40.0"
"15421099999","2015-02-23","  52.5","  37.6","  43.9"
"15421099999","2015-02-24","  48.6","  43.5","  45.6"
"15421099999","2015-02-25","  47.8","  44.1","  45.3"
"15421099999","2015-02-26","  55.8","  37.4","  45.7"
"15421099999","2015-02-27","  54.0","  32.0","  43.1"
"15421099999","2015-02-28","  57.2","  41.0","  47.8"
"15421099999","2015-03-01","  49.5","  39.2","  42.8"
"15421099999","2015-03-02","  58.3","  35.6","  45.6"
"15421099999","2015-03-03","  55.9","  35.6","  44.6"
"15421099999","2015-03-04","  53.6","  30.2","  41.8"
"15421099999","2015-03-05","  45.5","  34.7","  40.3"
"15421099999","2015-03-06","  42.4","  33.3","  36.6"
"15421099999","2015-03-07","  42.8","  36.5","  38.9"
"15421099999","2015-03-08","  46.9","  32.0","  38.6"
"15421099999","2015-03-09","  50.0","  27.7","  39.1"
"15421099999","2015-03-10","  48.4","  30.2","  38.5"
"15421099999","2015-03-11","  51.8","  28.4","  39.7"
"15421099999","2015-03-12","  55.4","  30.2","  42.8"
"15421099999","2015-03-13","  55.4","  35.6","  43.2"
"15421099999","2015-03-14","  53.1","  33.8","  43.9"
"15421099999","2015-03-15","  51.8","  43.9","  46.8"
"15421099999","2015-03-16","  56.8","  39.2","  46.4"
"15421099999","2015-03-17","  50.5","  30.2","  42.4"
"15421099999","2015-03-18","  44.6","  28.4","  36.0"
"15421099999","2015-03-19","  45.3","  28.4","  37.3"
"15421099999","2015-03-20","  44.6","  28.4","  37.4"
"15421099999","2015-03-21","  57.2","  33.8","  45.5"
"15421099999","2015-03-22","  64.4","  28.4","  48.1"
"15421099999","2015-03-23","  52.7","  32.0","  40.3"
"15421099999","2015-03-24","  55.4","  27.7","  41.9"
"15421099999","2015-03-25","  63.9","  30.2","  47.2"
"15421099999","2015-03-26","  68.0","  37.4","  52.5"
"15421099999","2015-03-27","  60.4","  46.4","  47.8"
"15421099999","2015-03-28","  50.0","  46.0","  47.8"
"15421099999","2015-03-29","  55.4","  46.0","  49.6"
"15421099999","2015-03-30","  59.7","  42.8","  51.3"
"15421099999","2015-03-31","  62.6","  44.6","  52.3"
"15421099999","2015-04-01","  59.7","  42.8","  51.5"
"15421099999","2015-04-02","  56.1","  35.6","  46.1"
"15421099999","2015-04-03","  53.8","  35.6","  45.5"
"15421099999","2015-04-04","  54.9","  30.2","  42.9"
"15421099999","2015-04-05","  59.4","  31.6","  47.4"
"15421099999","2015-04-06","  54.9","  35.6","  40.0"
"15421099999","2015-04-07","  51.8","  37.2","  44.5"
"15421099999","2015-04-29","  66.2","  49.5","  56.0"
"15421099999","2015-04-30","  61.0","  48.4","  54.3"
"15421099999","2015-05-01","  71.6","  51.8","  61.5"
"15421099999","2015-05-02","  65.7","  53.6","  59.1"
"15421099999","2015-05-03","  71.6","  53.6","  59.9"
"15421099999","2015-05-04","  76.3","  52.9","  63.4"
"15421099999","2015-05-05","  82.4","  55.0","  70.3"
"15421099999","2015-05-06","  80.6","  57.7","  67.4"
"15421099999","2015-05-07","  79.7","  53.8","  63.7"
"15421099999","2015-05-08","  75.6","  53.6","  64.6"
"15421099999","2015-05-09","  73.6","  55.4","  63.4"
"15421099999","2015-05-10","  68.5","  51.8","  60.2"
"15421099999","2015-05-11","  73.6","  51.4","  62.5"
"15421099999","2015-05-12","  74.3","  47.3","  62.4"
"15421099999","2015-05-13","  77.2","  50.0","  63.4"
"15421099999","2015-05-14","  79.7","  50.0","  66.0"
"15421099999","2015-05-15","  76.6","  52.5","  65.1"
"15421099999","2015-05-16","  70.3","  55.4","  63.8"
"15421099999","2015-05-17","  80.1","  53.4","  67.3"
"15421099999","2015-05-18","  77.2","  55.0","  66.6"
"15421099999","2015-05-19","  84.2","  56.8","  69.4"
"15421099999","2015-05-20","  76.8","  52.9","  65.7"
"15421099999","2015-05-21","  82.8","  53.6","  68.7"
"15421099999","2015-05-22","  82.0","  54.1","  68.6"
"15421099999","2015-05-23","  83.5","  54.3","  70.6"
"15421099999","2015-05-24","  82.0","  57.2","  69.8"
"15421099999","2015-05-25","  79.9","  59.5","  68.4"
"15421099999","2015-05-26","  77.4","  55.4","  65.6"
"15421099999","2015-05-27","  77.5","  51.8","  65.9"
"15421099999","2015-05-28","  67.5","  54.7","  59.4"
"15421099999","2015-05-29","  70.5","  51.8","  60.9"
"15421099999","2015-05-30","  77.0","  47.7","  64.1"
"15421099999","2015-05-31","  80.6","  48.7","  66.3"
"15421099999","2015-06-01","  82.4","  52.2","  68.7"
"15421099999","2015-06-02","  84.2","  53.2","  71.6"
"15421099999","2015-06-03","  87.1","  57.2","  72.0"
"15421099999","2015-06-04","  86.5","  59.0","  70.0"
"15421099999","2015-06-05","  79.2","  63.3","  69.4"
"15421099999","2015-06-06","  80.6","  56.3","  70.7"
"15421099999","2015-06-07","  82.4","  54.7","  70.0"
"15421099999","2015-06-08","  81.3","  53.6","  69.6"
"15421099999","2015-06-09","  84.2","  55.4","  70.8"
"15421099999","2015-06-10","  86.2","  60.8","  72.1"
"15421099999","2015-06-11","  86.0","  58.8","  74.2"
"15421099999","2015-06-12","  88.0","  60.8","  72.1"
"15421099999","2015-06-13","  89.2","  59.0","  75.2"
"15421099999","2015-06-14","  92.8","  62.6","  76.5"
"15421099999","2015-06-15","  88.2","  62.6","  75.0"
"15421099999","2015-06-16","  80.1","  64.4","  69.5"
"15421099999","2015-06-17","  74.8","  59.0","  64.6"
"15421099999","2015-06-18","  77.2","  57.2","  68.8"
"15421099999","2015-06-19","  80.2","  60.6","  69.7"
"15421099999","2015-06-20","  79.9","  59.0","  67.5"
"15421099999","2015-06-21","  64.9","  55.4","  57.9"
"15421099999","2015-06-22","  76.6","  51.8","  63.9"
"15421099999","2015-06-23","  82.4","  53.2","  68.5"
"15421099999","2015-06-24","  86.9","  53.6","  72.7"
"15421099999","2015-06-25","  77.7","  60.8","  66.0"
"15421099999","2015-06-26","  70.0","  57.2","  61.2"
"15421099999","2015-06-27","  79.7","  60.6","  69.0"
"15421099999","2015-06-28","  80.6","  57.2","  68.5"
"15421099999","2015-06-29","  80.1","  60.8","  69.4"
"15421099999","2015-06-30","  83.5","  60.8","  71.2"
"15421099999","2015-07-01","  83.5","  60.8","  73.0"
"15421099999","2015-07-02","  81.9","  60.8","  68.8"
"15421099999","2015-07-03","  81.0","  57.2","  70.2"
"15421099999","2015-07-04","  75.2","  62.2","  67.1"
"15421099999","2015-07-05","  84.9","  60.8","  72.8"
"15421099999","2015-07-06","  91.8","  61.5","  77.7"
"15421099999","2015-07-07","  96.3","  64.4","  81.4"
"15421099999","2015-07-08","  96.3","  66.2","  83.1"
"15421099999","2015-07-09","  95.5","  63.5","  81.1"
"15421099999","2015-07-10","  85.6","  62.6","  67.4"
"15421099999","2015-07-11","  80.2","  59.5","  69.0"
"15421099999","2015-07-12","  82.9","  55.4","  69.9"
"15421099999","2015-07-13","  89.2","  58.1","  73.5"
"15421099999","2015-07-14","  78.8","  60.8","  68.8"
"15421099999","2015-07-15","  87.8","  59.0","  74.5"
"15421099999","2015-07-16","  86.7","  62.6","  76.0"
"15421099999","2015-07-17","  91.4","  63.5","  78.1"
"15421099999","2015-07-18","  95.0","  62.8","  80.7"
"15421099999","2015-07-19","  94.3","  67.1","  81.8"
"15421099999","2015-07-20","  95.7","  64.8","  81.7"
"15421099999","2015-07-21","  90.3","  71.6","  80.8"
"15421099999","2015-07-22","  94.1","  65.3","  81.1"
"15421099999","2015-07-23","  93.2","  63.3","  80.4"
"15421099999","2015-07-24","  91.8","  60.8","  79.1"
"15421099999","2015-07-25","  92.8","  58.8","  78.4"
"15421099999","2015-07-26","  98.1","  66.2","  80.7"
"15421099999","2015-07-27","  90.1","  64.9","  77.9"
"15421099999","2015-07-28","  95.5","  69.8","  81.4"
"15421099999","2015-07-29","  96.1","  65.5","  81.8"
"15421099999","2015-07-30"," 100.0","  69.8","  84.3"
"15421099999","2015-07-31","  90.7","  66.2","  76.4"
"15421099999","2015-08-01","  81.1","  62.6","  70.8"
"15421099999","2015-08-02","  86.0","  60.8","  73.2"
"15421099999","2015-08-03","  89.2","  60.4","  75.9"
"15421099999","2015-08-04","  93.2","  62.6","  80.5"
"15421099999","2015-08-05","  95.7","  69.8","  83.1"
"15421099999","2015-08-06","  95.7","  69.4","  82.7"
"15421099999","2015-08-07","  93.2","  66.0","  80.4"
"15421099999","2015-08-08","  90.3","  63.3","  76.9"
"15421099999","2015-08-09","  91.9","  62.2","  77.5"
"15421099999","2015-08-10","  93.7","  60.8","  78.4"
"15421099999","2015-08-11","  96.4","  68.0","  81.8"
"15421099999","2015-08-12","  91.4","  66.2","  81.0"
"15421099999","2015-08-13","  94.5","  66.2","  80.3"
"15421099999","2015-08-14","  92.7","  68.0","  78.6"
"15421099999","2015-08-15","  94.1","  63.7","  80.0"
"15421099999","2015-08-16","  96.8","  65.7","  81.8"
"15421099999","2015-08-17","  87.6","  66.2","  74.2"
"15421099999","2015-08-18","  85.6","  63.3","  71.9"
"15421099999","2015-08-19","  74.7","  62.1","  63.4"
"15421099999","2015-08-20","  62.6","  57.2","  61.4"
"15421099999","2015-08-21","  66.2","  57.2","  61.1"
"15421099999","2015-08-22","  64.6","  57.2","  60.6"
"15421099999","2015-08-23","  78.3","  59.0","  66.9"
"15421099999","2015-08-24","  84.4","  55.4","  70.1"
"15421099999","2015-08-25","  86.0","  57.0","  71.6"
"15421099999","2015-08-26","  88.5","  57.2","  72.6"
"15421099999","2015-08-27","  87.8","  57.2","  72.9"
"15421099999","2015-08-28","  90.1","  59.0","  75.0"
"15421099999","2015-08-29","  95.0","  62.4","  78.2"
"15421099999","2015-08-30","  93.2","  68.2","  80.3"
"15421099999","2015-08-31","  95.5","  65.5","  80.0"
"15421099999","2015-09-01","  93.2","  63.3","  78.8"
"15421099999","2015-09-02","  96.4","  59.5","  77.0"
"15421099999","2015-09-03","  94.3","  63.1","  78.0"
"15421099999","2015-09-04","  92.7","  64.2","  78.7"
"15421099999","2015-09-05","  94.8","  64.6","  79.2"
"15421099999","2015-09-06","  86.5","  59.0","  75.3"
"15421099999","2015-09-07","  78.8","  51.8","  65.2"
"15421099999","2015-09-08","  75.7","  49.6","  64.9"
"15421099999","2015-09-09","  77.2","  49.1","  65.2"
"15421099999","2015-09-10","  70.5","  59.0","  63.7"
"15421099999","2015-09-11","  62.6","  55.0","  59.3"
"15421099999","2015-09-12","  64.4","  57.0","  60.7"
"15421099999","2015-09-13","  75.2","  57.2","  65.8"
"15421099999","2015-09-14","  77.0","  55.4","  64.8"
"15421099999","2015-09-15","  77.9","  53.6","  65.5"
"15421099999","2015-09-16","  77.0","  56.3","  66.7"
"15421099999","2015-09-17","  86.0","  54.7","  70.4"
"15421099999","2015-09-18","  89.6","  59.5","  74.4"
"15421099999","2015-09-19","  86.0","  60.6","  72.4"
"15421099999","2015-09-20","  80.6","  57.7","  68.4"
"15421099999","2015-09-21","  78.8","  56.3","  67.8"
"15421099999","2015-09-22","  77.4","  53.6","  65.5"
"15421099999","2015-09-23","  77.7","  57.2","  66.7"
"15421099999","2015-09-24","  73.0","  62.6","  66.3"
"15421099999","2015-09-25","  79.5","  59.0","  69.1"
"15421099999","2015-09-26","  75.4","  60.8","  67.1"
"15421099999","2015-09-27","  71.8","  55.4","  65.4"
"15421099999","2015-09-28","  65.3","  52.3","  56.6"
"15421099999","2015-09-29","  59.0","  50.0","  54.4"
"15421099999","2015-09-30","  64.0","  49.6","  56.1"
"15421099999","2015-10-01","  62.6","  51.8","  56.8"
"15421099999","2015-10-02","  65.7","  50.0","  56.6"
"15421099999","2015-10-03","  71.6","  46.4","  58.5"
"15421099999","2015-10-04","  71.6","  46.4","  59.2"
"15421099999","2015-10-05","  76.3","  50.5","  61.8"
"15421099999","2015-10-06","  71.8","  51.1","  60.9"
"15421099999","2015-10-07","  69.8","  51.8","  59.4"
"15421099999","2015-10-08","  58.1","  45.3","  51.8"
"15421099999","2015-10-09","  60.8","  46.8","  52.6"
"15421099999","2015-10-10","  57.2","  48.2","  52.4"
"15421099999","2015-10-11","  50.9","  45.0","  46.8"
"15421099999","2015-10-12","  46.8","  43.2","  45.5"
"15421099999","2015-10-13","  50.0","  43.7","  47.0"
"15421099999","2015-10-14","  56.5","  40.5","  49.9"
"15421099999","2015-10-15","  59.2","  48.2","  52.1"
"15421099999","2015-10-16","  58.1","  46.0","  52.5"
"15421099999","2015-10-17","  63.7","  50.0","  56.3"
"15421099999","2015-10-18","  68.4","  43.2","  55.6"
"15421099999","2015-10-19","  69.8","  46.0","  57.5"
"15421099999","2015-10-20","  62.6","  50.0","  57.2"
"15421099999","2015-10-21","  59.0","  44.6","  51.0"
"15421099999","2015-10-22","  54.1","  40.5","  48.3"
"15421099999","2015-10-23","  59.4","  42.8","  50.3"
"15421099999","2015-10-24","  61.7","  39.2","  51.0"
"15421099999","2015-10-25","  61.9","  42.1","  50.0"
"15421099999","2015-10-26","  61.0","  37.9","  48.9"
"15421099999","2015-10-27","  55.4","  37.4","  47.3"
"15421099999","2015-10-28","  58.3","  32.2","  44.0"
"15421099999","2015-10-29","  57.2","  32.0","  43.9"
"15421099999","2015-10-30","  57.6","  37.6","  47.4"
"15421099999","2015-10-31","  51.8","  33.8","  42.2"
"15421099999","2015-11-01","  55.4","  28.4","  40.1"
"15421099999","2015-11-02","  59.0","  28.4","  43.1"
"15421099999","2015-11-03","  64.4","  32.0","  45.5"
"15421099999","2015-11-04","  66.2","  31.6","  46.0"
"15421099999","2015-11-05","  62.6","  32.7","  45.4"
"15421099999","2015-11-06","  57.2","  33.8","  43.2"
"15421099999","2015-11-07","  44.6","  38.8","  42.3"
"15421099999","2015-11-08","  53.6","  39.2","  44.4"
"15421099999","2015-11-09","  66.2","  38.3","  50.6"
"15421099999","2015-11-10","  62.6","  44.6","  53.4"
"15421099999","2015-11-11","  66.2","  48.0","  55.7"
"15421099999","2015-11-12","  69.8","  42.8","  54.8"
"15421099999","2015-11-13","  63.1","  39.2","  50.2"
"15421099999","2015-11-14","  64.4","  35.6","  49.6"
"15421099999","2015-11-15","  59.0","  37.6","  46.5"
"15421099999","2015-11-16","  62.6","  39.2","  48.9"
"15421099999","2015-11-17","  57.0","  40.8","  47.2"
"15421099999","2015-11-18","  60.8","  38.7","  49.5"
"15421099999","2015-11-19","  65.1","  37.9","  50.1"
"15421099999","2015-11-20","  62.1","  32.0","  47.6"
"15421099999","2015-11-21","  62.2","  42.8","  52.8"
"15421099999","2015-11-22","  64.9","  46.4","  55.0"
"15421099999","2015-11-23","  59.0","  42.6","  49.6"
"15421099999","2015-11-24","  48.2","  39.2","  43.7"
"15421099999","2015-11-25","  41.5","  35.6","  37.6"
"15421099999","2015-11-26","  39.2","  35.8","  38.5"
"15421099999","2015-11-27","  39.2","  36.1","  38.3"
"15421099999","2015-11-28","  42.8","  36.1","  41.0"
"15421099999","2015-11-29","  43.0","  32.0","  38.1"
"15421099999","2015-11-30","  50.2","  30.2","  41.2"
"15421099999","2015-12-01","  55.9","  41.0","  47.4"
"15421099999","2015-12-02","  51.4","  35.6","  42.5"
"15421099999","2015-12-03","  51.8","  30.2","  40.8"
"15421099999","2015-12-04","  50.0","  32.0","  40.8"
"15421099999","2015-12-05","  51.8","  28.4","  37.7"
"15421099999","2015-12-06","  41.5","  35.6","  37.7"
"15421099999","2015-12-07","  45.0","  32.0","  35.8"
"15421099999","2015-12-08","  48.7","  28.9","  37.7"
"15421099999","2015-12-09","  41.0","  34.3","  38.3"
"15421099999","2015-12-10","  41.2","  30.0","  37.8"
"15421099999","2015-12-11","  41.0","  37.4","  38.7"
"15421099999","2015-12-12","  44.8","  30.2","  35.5"
"15421099999","2015-12-13","  46.4","  26.6","  35.2"
"15421099999","2015-12-14","  44.6","  30.2","  35.3"
"15421099999","2015-12-15","  43.3","  26.4","  33.6"
"15421099999","2015-12-16","  35.6","  29.8","  33.3"
"15421099999","2015-12-17","  42.8","  32.0","  35.4"
"15421099999","2015-12-18","  39.2","  30.2","  35.1"
"15421099999","2015-12-19","  50.0","  32.0","  38.5"
"15421099999","2015-12-20","  51.8","  30.2","  39.7"
"15421099999","2015-12-21","  55.4","  32.0","  41.7"
"15421099999","2015-12-22","  54.7","  30.2","  40.2"
"15421099999","2015-12-23","  57.7","  32.0","  42.2"
"15421099999","2015-12-24","  57.2","  35.2","  43.6"
"15421099999","2015-12-25","  53.6","  31.6","  40.9"
"15421099999","2015-12-26","  53.6","  30.2","  40.1"
"15421099999","2015-12-27","  57.7","  33.8","  43.2"
"15421099999","2015-12-28","  54.3","  30.2","  40.0"
"15421099999","2015-12-29","  44.8","  28.4","  35.9"
"15421099999","2015-12-30","  33.8","  21.2","  27.8"
"15421099999","2015-12-31","  31.3","  17.6","  23.6"
"15421099999","2016-01-01","  29.1","  14.0","  19.6"
"15421099999","2016-01-02","  21.6","   8.6","  16.5"
"15421099999","2016-01-03","  18.0","   7.7","  12.6"
"15421099999","2016-01-04","  19.4","  10.6","  16.8"
"15421099999","2016-01-05","  25.7","  10.4","  18.0"
"15421099999","2016-01-06","  35.6","  11.3","  26.7"
"15421099999","2016-01-07","  39.2","  32.0","  35.7"
"15421099999","2016-01-08","  44.6","  28.4","  34.2"
"15421099999","2016-01-09","  36.7","  24.8","  32.0"
"15421099999","2016-01-10","  44.6","  31.5","  37.7"
"15421099999","2016-01-11","  53.1","  33.8","  40.1"
"15421099999","2016-01-12","  48.9","  33.8","  40.4"
"15421099999","2016-01-13","  51.8","  33.8","  40.5"
"15421099999","2016-01-14","  50.0","  26.6","  38.2"
"15421099999","2016-01-15","  40.6","  25.9","  32.4"
"15421099999","2016-01-16","  37.6","  30.2","  35.0"
"15421099999","2016-01-17","  32.7","  25.9","  28.1"
"15421099999","2016-01-18","  31.1","   3.2","  23.9"
"15421099999","2016-01-19","  24.3","  -4.0","   7.1"
